transaction_id,user_id,amount,timestamp,merchant,category,location
TXN_001989,USER_018,214.98,2025-11-23 16:16:00,Airbnb,Transport,"Marseille, FR"
TXN_000974,USER_050,71.54,2025-11-23 16:55:00,Target,Subscription,"Amsterdam, NL"
TXN_001611,USER_033,5.14,2025-11-23 16:58:00,BestBuy,Entertainment,"Berlin, DE"
TXN_000521,USER_024,25.36,2025-11-23 18:53:00,Amazon,Utilities,"Rome, IT"
TXN_001435,USER_044,41.67,2025-11-23 18:59:00,Google Play,Healthcare,"Madrid, ES"
TXN_000394,USER_001,17.22,2025-11-23 19:15:00,Starbucks,Utilities,"Berlin, DE"
TXN_001216,USER_046,65.79,2025-11-23 20:08:00,Hertz,Food,"London, UK"
TXN_000713,USER_031,9.16,2025-11-24 01:07:00,Steam,Subscription,"Rome, IT"
TXN_001330,USER_050,41.38,2025-11-24 04:08:00,Uber,Food,"New York, US"
TXN_001632,USER_033,7.13,2025-11-24 04:34:00,Walmart,Travel,"London, UK"
TXN_000963,USER_022,3.45,2025-11-24 04:39:00,Delta Airlines,Utilities,"Brussels, BE"
TXN_000615,USER_025,46.15,2025-11-24 05:03:00,Hotels.com,Other,"Lyon, FR"
TXN_000790,USER_045,50.96,2025-11-24 08:14:00,Airbnb,Healthcare,"Lyon, FR"
TXN_000001,USER_041,8.72,2025-11-24 08:49:00,Netflix,Entertainment,"New York, US"
TXN_001647,USER_027,23.95,2025-11-24 08:55:00,Google Play,Other,"London, UK"
TXN_000125,USER_043,3.87,2025-11-24 10:24:00,Shell Gas,Subscription,"London, UK"
TXN_001323,USER_013,8.76,2025-11-24 10:38:00,Starbucks,Subscription,"Rome, IT"
TXN_000451,USER_029,99.86,2025-11-24 11:31:00,Shell Gas,Other,"Rome, IT"
TXN_000843,USER_046,41.59,2025-11-24 13:36:00,Google Play,Fuel,"Lagos, NG"
TXN_000566,USER_020,454.41,2025-11-24 14:59:00,Google Play,Transport,"Brussels, BE"
TXN_000561,USER_030,16.52,2025-11-24 15:04:00,Hotels.com,Fuel,"Berlin, DE"
TXN_001024,USER_019,79.77,2025-11-24 15:28:00,Airbnb,Other,"Rome, IT"
TXN_000166,USER_028,14.12,2025-11-24 16:22:00,Uber,Transport,"London, UK"
TXN_001383,USER_045,14.39,2025-11-24 16:34:00,Hotels.com,Shopping,"Marseille, FR"
TXN_001929,USER_008,63.84,2025-11-24 16:53:00,BestBuy,Subscription,"Brussels, BE"
TXN_001497,USER_016,119.78,2025-11-24 17:24:00,Delta Airlines,Food,"Brussels, BE"
TXN_001418,USER_045,7.09,2025-11-24 18:14:00,Airbnb,Food,"Lyon, FR"
TXN_000919,USER_022,45.52,2025-11-24 19:18:00,Hotels.com,Subscription,"New York, US"
TXN_001940,USER_006,37.43,2025-11-24 22:20:00,Spotify,Travel,"Brussels, BE"
TXN_001645,USER_034,70.99,2025-11-24 22:32:00,Shell Gas,Subscription,"Rome, IT"
TXN_001276,USER_041,37.58,2025-11-25 02:33:00,BestBuy,Food,"Amsterdam, NL"
TXN_000483,USER_048,1726.6544533304993,2025-11-25 03:35:00,Hotels.com,Entertainment,"Beijing, CN"
TXN_000831,USER_013,472.06,2025-11-25 03:47:00,Steam,Entertainment,"Rome, IT"
TXN_001938,USER_021,38.75,2025-11-25 04:50:00,Starbucks,Other,"New York, US"
TXN_000089,USER_043,43.45,2025-11-25 06:34:00,Spotify,Fuel,"London, UK"
TXN_001406,USER_045,16.26,2025-11-25 07:11:00,Delta Airlines,Other,"Paris, FR"
TXN_001672,USER_025,56.87,2025-11-25 07:51:00,Shell Gas,Entertainment,"Amsterdam, NL"
TXN_000821,USER_021,46.23,2025-11-25 08:19:00,Amazon,Food,"Madrid, ES"
TXN_001822,USER_028,46.74,2025-11-25 09:02:00,Shell Gas,Food,"Berlin, DE"
TXN_000234,USER_013,40.42,2025-11-25 09:42:00,Airbnb,Food,"New York, US"
TXN_000157,USER_016,75.51,2025-11-25 10:23:00,PayPal,Other,"Amsterdam, NL"
TXN_001450,USER_007,54.47,2025-11-25 16:04:00,Hotels.com,Subscription,"New York, US"
TXN_000223,USER_035,204.28,2025-11-25 16:17:00,Google Play,Utilities,"Amsterdam, NL"
TXN_001426,USER_031,38.8,2025-11-25 16:46:00,Netflix,Shopping,"Lyon, FR"
TXN_000037,USER_029,9.53,2025-11-25 17:03:00,Uber,Food,"Berlin, DE"
TXN_000610,USER_009,57.0,2025-11-25 17:25:00,Steam,Travel,"Madrid, ES"
TXN_001361,USER_034,6.17,2025-11-25 18:18:00,Hertz,Fuel,"Lagos, NG"
TXN_001200,USER_043,27.47,2025-11-25 19:05:00,Starbucks,Transport,"London, UK"
TXN_000594,USER_037,23.88,2025-11-26 04:24:00,Hotels.com,Travel,"Paris, FR"
TXN_000857,USER_017,42.39,2025-11-26 04:58:00,Whole Foods,Utilities,"Paris, FR"
TXN_001166,USER_031,8.49,2025-11-26 05:55:00,Netflix,Travel,"Brussels, BE"
TXN_001947,USER_018,69.75,2025-11-26 06:34:00,CVS,Healthcare,"Lyon, FR"
TXN_000236,USER_016,94.95,2025-11-26 06:38:00,Whole Foods,Entertainment,"Lyon, FR"
TXN_000371,USER_050,8.06,2025-11-26 09:15:00,Delta Airlines,Shopping,"Lyon, FR"
TXN_000929,USER_025,27.15,2025-11-26 09:54:00,Amazon,Entertainment,"Brussels, BE"
TXN_000370,USER_023,1.36,2025-11-26 10:44:00,Hertz,Other,"Marseille, FR"
TXN_000597,USER_045,72.15,2025-11-26 10:44:00,Spotify,Transport,"London, UK"
TXN_001126,USER_007,171.34,2025-11-26 10:59:00,Amazon,Other,"Amsterdam, NL"
TXN_000586,USER_045,23.34,2025-11-26 11:03:00,Starbucks,Travel,"New York, US"
TXN_000810,USER_044,120.36,2025-11-26 11:18:00,Hotels.com,Food,"Madrid, ES"
TXN_001748,USER_010,30.29,2025-11-26 12:38:00,Shell Gas,Entertainment,"Brussels, BE"
TXN_001528,USER_025,27.69,2025-11-26 13:15:00,Shell Gas,Other,"New York, US"
TXN_001423,USER_014,8.88,2025-11-26 13:53:00,PayPal,Food,"Lyon, FR"
TXN_000921,USER_003,7.95,2025-11-26 14:24:00,Whole Foods,Transport,"Marseille, FR"
TXN_001725,USER_037,166.67,2025-11-26 14:28:00,Delta Airlines,Utilities,"Berlin, DE"
TXN_000933,USER_043,2545.254872163142,2025-11-26 15:45:00,CVS,Fuel,"Paris, FR"
TXN_000836,USER_012,89.43,2025-11-26 15:54:00,Steam,Other,"Amsterdam, NL"
TXN_000891,USER_023,15.23,2025-11-26 16:30:00,Uber,Food,"Lagos, NG"
TXN_000807,USER_008,34.35,2025-11-26 16:32:00,Walmart,Transport,"Lyon, FR"
TXN_001120,USER_035,49.5,2025-11-26 17:01:00,Starbucks,Other,"Brussels, BE"
TXN_000239,USER_010,42.1,2025-11-26 18:22:00,Netflix,Transport,"Lyon, FR"
TXN_000461,USER_034,529.36,2025-11-26 19:34:00,Uber,Shopping,"Paris, FR"
TXN_000060,USER_026,178.53,2025-11-26 20:30:00,Spotify,Subscription,"Berlin, DE"
TXN_001745,USER_044,14.7,2025-11-26 23:12:00,BestBuy,Travel,"New York, US"
TXN_001239,USER_006,5.3,2025-11-27 05:29:00,PayPal,Subscription,"Amsterdam, NL"
TXN_000022,USER_015,138.71,2025-11-27 06:20:00,Hotels.com,Food,"Paris, FR"
TXN_001117,USER_043,36.4,2025-11-27 06:53:00,Steam,Fuel,"Amsterdam, NL"
TXN_001493,USER_018,7.83,2025-11-27 07:49:00,Netflix,Utilities,"Brussels, BE"
TXN_000937,USER_028,29.26,2025-11-27 08:04:00,Hotels.com,Entertainment,"Lyon, FR"
TXN_000427,USER_044,6.8,2025-11-27 08:48:00,Hertz,Transport,"Madrid, ES"
TXN_000611,USER_021,2.66,2025-11-27 10:03:00,Netflix,Food,"New York, US"
TXN_000773,USER_010,25.16,2025-11-27 11:00:00,Apple Store,Healthcare,"Amsterdam, NL"
TXN_000414,USER_046,4.04,2025-11-27 11:21:00,Shell Gas,Fuel,"Berlin, DE"
TXN_001583,USER_009,3612.166084140187,2025-11-27 11:48:00,Shell Gas,Food,"Paris, FR"
TXN_000274,USER_014,98.76,2025-11-27 14:36:00,Netflix,Utilities,"Berlin, DE"
TXN_001460,USER_028,7.69,2025-11-27 15:07:00,Steam,Subscription,"Lyon, FR"
TXN_000458,USER_050,7.78,2025-11-27 15:37:00,PayPal,Travel,"Lagos, NG"
TXN_001451,USER_041,8.39,2025-11-27 15:49:00,BestBuy,Shopping,"Lyon, FR"
TXN_000839,USER_029,1.19,2025-11-27 15:56:00,PayPal,Other,"Brussels, BE"
TXN_001131,USER_031,15.62,2025-11-27 15:58:00,Shell Gas,Entertainment,"Lagos, NG"
TXN_000628,USER_046,24.46,2025-11-27 16:32:00,Amazon,Transport,"Rome, IT"
TXN_001519,USER_048,62.03,2025-11-27 17:04:00,McDonalds,Other,"Berlin, DE"
TXN_000896,USER_024,37.11,2025-11-27 17:31:00,Apple Store,Subscription,"Rome, IT"
TXN_000606,USER_050,9.56,2025-11-27 18:29:00,Starbucks,Food,"Brussels, BE"
TXN_000227,USER_008,6.41,2025-11-27 18:50:00,Walmart,Utilities,"Rome, IT"
TXN_001727,USER_016,36.17,2025-11-27 21:39:00,Walmart,Shopping,"Marseille, FR"
TXN_001444,USER_008,105.81,2025-11-27 22:13:00,Steam,Other,"Lyon, FR"
TXN_000265,USER_005,91.99,2025-11-28 01:35:00,Amazon,Food,"Brussels, BE"
TXN_000774,USER_030,36.89,2025-11-28 04:08:00,McDonalds,Food,"Rome, IT"
TXN_000725,USER_041,7.96,2025-11-28 04:41:00,CVS,Utilities,"Berlin, DE"
TXN_000421,USER_023,41.09,2025-11-28 05:06:00,Walmart,Utilities,"Lyon, FR"
TXN_000476,USER_046,66.72,2025-11-28 05:39:00,Airbnb,Shopping,"Brussels, BE"
TXN_001921,USER_019,17.8,2025-11-28 06:01:00,Shell Gas,Entertainment,"Paris, FR"
TXN_000400,USER_049,37.37,2025-11-28 07:00:00,CVS,Fuel,"Madrid, ES"
TXN_001910,USER_019,141.18,2025-11-28 08:35:00,Walmart,Other,"Berlin, DE"
TXN_001585,USER_042,38.07,2025-11-28 09:29:00,Uber,Healthcare,"Brussels, BE"
TXN_000238,USER_022,187.39,2025-11-28 10:38:00,CVS,Shopping,"London, UK"
TXN_001211,USER_015,14.01,2025-11-28 10:43:00,CVS,Utilities,"Berlin, DE"
TXN_000198,USER_047,83.52,2025-11-28 13:14:00,Starbucks,Food,"Rome, IT"
TXN_FRAUD_380_0,USER_047,190.35375690964136,2025-11-28 13:14:00,Starbucks,Food,"Rome, IT"
TXN_FRAUD_380_1,USER_047,451.59604157333814,2025-11-28 13:19:00,Starbucks,Food,"Rome, IT"
TXN_FRAUD_380_2,USER_047,253.89752294649566,2025-11-28 13:24:00,Starbucks,Food,"Rome, IT"
TXN_000907,USER_043,137.8,2025-11-28 13:35:00,Hotels.com,Travel,"Paris, FR"
TXN_001159,USER_012,212.21,2025-11-28 13:51:00,Google Play,Shopping,"Marseille, FR"
TXN_000884,USER_036,39.76,2025-11-28 14:55:00,Walmart,Shopping,"Amsterdam, NL"
TXN_001124,USER_021,84.66,2025-11-28 15:34:00,Amazon,Travel,"Madrid, ES"
TXN_001382,USER_043,9.52,2025-11-28 17:39:00,Whole Foods,Subscription,"Berlin, DE"
TXN_000309,USER_009,59.48,2025-11-29 02:52:00,Spotify,Food,"Brussels, BE"
TXN_001181,USER_031,1659.6640987985081,2025-11-29 03:28:00,Airbnb,Fuel,"Beijing, CN"
TXN_001996,USER_009,42.1,2025-11-29 04:10:00,Delta Airlines,Shopping,"New York, US"
TXN_001851,USER_035,136.54,2025-11-29 04:23:00,McDonalds,Utilities,"Madrid, ES"
TXN_000186,USER_042,168.93,2025-11-29 05:19:00,Spotify,Fuel,"London, UK"
TXN_001380,USER_021,18.34,2025-11-29 05:48:00,Hertz,Fuel,"Berlin, DE"
TXN_000372,USER_034,42.29,2025-11-29 06:07:00,McDonalds,Transport,"Berlin, DE"
TXN_001854,USER_013,32.35,2025-11-29 07:46:00,Shell Gas,Shopping,"Paris, FR"
TXN_001026,USER_002,91.35,2025-11-29 09:51:00,Hertz,Shopping,"Marseille, FR"
TXN_001608,USER_018,95.97,2025-11-29 11:42:00,Delta Airlines,Other,"Lyon, FR"
TXN_001288,USER_018,102.01,2025-11-29 12:32:00,Apple Store,Healthcare,"Amsterdam, NL"
TXN_000259,USER_014,91.98,2025-11-29 14:30:00,Hotels.com,Entertainment,"Lyon, FR"
TXN_000156,USER_010,153.95,2025-11-29 14:39:00,Whole Foods,Utilities,"Lyon, FR"
TXN_000230,USER_048,23.0,2025-11-29 14:44:00,PayPal,Food,"Rome, IT"
TXN_000623,USER_014,4366.568379152836,2025-11-29 15:22:00,Apple Store,Healthcare,"Amsterdam, NL"
TXN_001257,USER_038,10.56,2025-11-29 16:30:00,Airbnb,Travel,"Marseille, FR"
TXN_000490,USER_019,78.1,2025-11-29 17:00:00,Apple Store,Entertainment,"Madrid, ES"
TXN_000109,USER_009,10.9,2025-11-29 17:02:00,Steam,Transport,"New York, US"
TXN_001952,USER_027,21.8,2025-11-29 17:08:00,PayPal,Healthcare,"Paris, FR"
TXN_001835,USER_013,16.87,2025-11-29 17:12:00,Shell Gas,Shopping,"New York, US"
TXN_000327,USER_014,18.45,2025-11-29 18:23:00,CVS,Fuel,"Madrid, ES"
TXN_000023,USER_008,43.05,2025-11-29 19:28:00,McDonalds,Healthcare,"Amsterdam, NL"
TXN_001736,USER_022,25.29,2025-11-29 22:54:00,Airbnb,Shopping,"Rome, IT"
TXN_000127,USER_050,11.34,2025-11-30 01:07:00,BestBuy,Other,"Paris, FR"
TXN_000741,USER_033,16.84,2025-11-30 02:52:00,Spotify,Fuel,"Madrid, ES"
TXN_000184,USER_046,86.88,2025-11-30 05:07:00,Hertz,Shopping,"Brussels, BE"
TXN_001517,USER_008,20.55,2025-11-30 06:03:00,Delta Airlines,Transport,"Amsterdam, NL"
TXN_000006,USER_049,17.63,2025-11-30 06:32:00,PayPal,Travel,"London, UK"
TXN_001407,USER_017,37.9,2025-11-30 07:25:00,Walmart,Transport,"Berlin, DE"
TXN_001324,USER_012,4.51,2025-11-30 07:30:00,Walmart,Shopping,"Berlin, DE"
TXN_000704,USER_025,22.92,2025-11-30 08:34:00,Target,Fuel,"Lyon, FR"
TXN_001939,USER_042,12.84,2025-11-30 08:53:00,Hertz,Utilities,"Paris, FR"
TXN_001646,USER_003,8.66,2025-11-30 09:23:00,Google Play,Food,"Amsterdam, NL"
TXN_001920,USER_042,43.9,2025-11-30 10:24:00,Starbucks,Subscription,"Rome, IT"
TXN_000317,USER_027,14.71,2025-11-30 10:40:00,Shell Gas,Other,"Marseille, FR"
TXN_000749,USER_004,18.02,2025-11-30 10:42:00,Whole Foods,Entertainment,"New York, US"
TXN_000064,USER_019,19.7,2025-11-30 11:16:00,Hertz,Utilities,"Amsterdam, NL"
TXN_001280,USER_017,10.51,2025-11-30 11:37:00,Target,Utilities,"Paris, FR"
TXN_001561,USER_014,128.43,2025-11-30 13:12:00,Steam,Utilities,"Marseille, FR"
TXN_001338,USER_039,46.16,2025-11-30 13:38:00,CVS,Transport,"Amsterdam, NL"
TXN_001858,USER_037,170.61,2025-11-30 14:00:00,PayPal,Utilities,"Berlin, DE"
TXN_000920,USER_038,31.37,2025-11-30 14:29:00,PayPal,Shopping,"New York, US"
TXN_000105,USER_029,28.53,2025-11-30 14:35:00,Hotels.com,Subscription,"London, UK"
TXN_001327,USER_012,36.79,2025-11-30 14:38:00,Amazon,Subscription,"Brussels, BE"
TXN_000435,USER_022,56.6,2025-11-30 15:34:00,Airbnb,Utilities,"Marseille, FR"
TXN_001049,USER_036,3.8,2025-11-30 15:52:00,Delta Airlines,Transport,"Rome, IT"
TXN_000847,USER_049,139.54,2025-11-30 17:06:00,Netflix,Transport,"Paris, FR"
TXN_000027,USER_028,6.58,2025-11-30 17:17:00,Amazon,Utilities,"Brussels, BE"
TXN_001430,USER_023,23.17,2025-11-30 17:42:00,Delta Airlines,Other,"New York, US"
TXN_000320,USER_049,33.76,2025-11-30 18:05:00,Airbnb,Fuel,"Marseille, FR"
TXN_000015,USER_041,16.11,2025-12-01 03:22:00,Uber,Transport,"Lagos, NG"
TXN_001923,USER_044,46.69,2025-12-01 03:47:00,Walmart,Food,"Berlin, DE"
TXN_000573,USER_032,122.64,2025-12-01 03:53:00,Whole Foods,Shopping,"New York, US"
TXN_001364,USER_007,258.35,2025-12-01 04:05:00,BestBuy,Transport,"Rome, IT"
TXN_000817,USER_032,155.33,2025-12-01 04:52:00,Hotels.com,Travel,"New York, US"
TXN_000376,USER_042,30.46,2025-12-01 06:25:00,Whole Foods,Transport,"Marseille, FR"
TXN_000706,USER_042,6.12,2025-12-01 06:26:00,PayPal,Transport,"Paris, FR"
TXN_001445,USER_048,25.77,2025-12-01 06:52:00,Google Play,Entertainment,"Berlin, DE"
TXN_001754,USER_005,72.68,2025-12-01 07:20:00,Steam,Fuel,"Berlin, DE"
TXN_001306,USER_040,15.37,2025-12-01 07:41:00,Whole Foods,Food,"Lyon, FR"
TXN_001312,USER_036,15.05,2025-12-01 08:16:00,Uber,Other,"Paris, FR"
TXN_000095,USER_048,83.43,2025-12-01 08:30:00,Target,Utilities,"Brussels, BE"
TXN_000220,USER_018,46.27,2025-12-01 10:04:00,Hotels.com,Utilities,"Berlin, DE"
TXN_001525,USER_024,4.11,2025-12-01 13:24:00,BestBuy,Shopping,"Brussels, BE"
TXN_001896,USER_014,55.71,2025-12-01 16:36:00,Target,Food,"Madrid, ES"
TXN_001711,USER_013,171.48,2025-12-01 18:09:00,Spotify,Food,"Lyon, FR"
TXN_001337,USER_027,25.59,2025-12-01 19:36:00,Apple Store,Entertainment,"London, UK"
TXN_000174,USER_049,92.27,2025-12-01 23:18:00,Delta Airlines,Subscription,"London, UK"
TXN_000752,USER_042,82.65,2025-12-01 23:26:00,Amazon,Entertainment,"London, UK"
TXN_000970,USER_036,4867.408765096398,2025-12-02 01:18:00,Apple Store,Travel,"New York, US"
TXN_001190,USER_020,16.16,2025-12-02 04:55:00,Google Play,Shopping,"New York, US"
TXN_001403,USER_027,37.6,2025-12-02 05:19:00,Uber,Shopping,"Lyon, FR"
TXN_000472,USER_048,21.08,2025-12-02 07:28:00,PayPal,Fuel,"Rome, IT"
TXN_001813,USER_023,324.37,2025-12-02 08:01:00,Walmart,Fuel,"New York, US"
TXN_000733,USER_003,60.9,2025-12-02 09:05:00,Steam,Transport,"Amsterdam, NL"
TXN_000898,USER_007,61.17,2025-12-02 10:29:00,CVS,Food,"London, UK"
TXN_001924,USER_031,1.65,2025-12-02 10:51:00,BestBuy,Fuel,"Berlin, DE"
TXN_000680,USER_023,232.31,2025-12-02 11:59:00,Uber,Other,"Berlin, DE"
TXN_000028,USER_049,11.51,2025-12-02 12:20:00,BestBuy,Utilities,"Brussels, BE"
TXN_000953,USER_004,44.86,2025-12-02 12:28:00,Hotels.com,Subscription,"Paris, FR"
TXN_001743,USER_017,21.53,2025-12-02 13:09:00,Hertz,Entertainment,"Marseille, FR"
TXN_001823,USER_021,21.05,2025-12-02 14:48:00,Steam,Travel,"Paris, FR"
TXN_000101,USER_015,881.22,2025-12-02 16:39:00,Delta Airlines,Subscription,"Paris, FR"
TXN_001283,USER_026,122.11,2025-12-02 18:29:00,Hotels.com,Food,"Marseille, FR"
TXN_000686,USER_022,124.57,2025-12-02 21:46:00,Apple Store,Shopping,"Paris, FR"
TXN_000805,USER_022,29.57,2025-12-03 01:55:00,Steam,Healthcare,"Rome, IT"
TXN_001187,USER_025,63.09,2025-12-03 03:26:00,BestBuy,Utilities,"Berlin, DE"
TXN_000887,USER_011,19.34,2025-12-03 06:02:00,CVS,Utilities,"New York, US"
TXN_000312,USER_011,67.09,2025-12-03 06:41:00,CVS,Transport,"Rome, IT"
TXN_000767,USER_049,29.78,2025-12-03 07:31:00,Apple Store,Food,"New York, US"
TXN_001172,USER_032,42.93,2025-12-03 08:44:00,CVS,Entertainment,"London, UK"
TXN_000358,USER_002,27.42,2025-12-03 09:19:00,Delta Airlines,Healthcare,"Brussels, BE"
TXN_000888,USER_008,369.45,2025-12-03 09:30:00,Whole Foods,Shopping,"Brussels, BE"
TXN_000345,USER_022,41.29,2025-12-03 10:19:00,Hotels.com,Travel,"Brussels, BE"
TXN_000347,USER_039,696.75,2025-12-03 10:22:00,Spotify,Travel,"Lyon, FR"
TXN_001651,USER_014,43.61,2025-12-03 10:40:00,Hotels.com,Shopping,"Lyon, FR"
TXN_000119,USER_030,185.83,2025-12-03 10:51:00,Netflix,Healthcare,"Berlin, DE"
TXN_001566,USER_040,18.19,2025-12-03 11:15:00,PayPal,Food,"Paris, FR"
TXN_001578,USER_022,53.65,2025-12-03 12:01:00,McDonalds,Food,"Amsterdam, NL"
TXN_000154,USER_022,35.63,2025-12-03 12:51:00,Netflix,Subscription,"Lyon, FR"
TXN_000669,USER_014,131.54,2025-12-03 13:05:00,Netflix,Subscription,"Marseille, FR"
TXN_000263,USER_002,15.61,2025-12-03 13:05:00,Spotify,Travel,"Berlin, DE"
TXN_000861,USER_015,53.22,2025-12-03 13:21:00,Target,Fuel,"Marseille, FR"
TXN_001984,USER_047,30.75,2025-12-03 14:13:00,Google Play,Shopping,"Lyon, FR"
TXN_000984,USER_024,1.85,2025-12-03 14:19:00,PayPal,Entertainment,"Madrid, ES"
TXN_000694,USER_003,37.72,2025-12-03 14:26:00,Apple Store,Other,"New York, US"
TXN_001212,USER_026,39.98,2025-12-03 14:32:00,Apple Store,Travel,"Rome, IT"
TXN_001278,USER_045,85.76,2025-12-03 15:04:00,Spotify,Subscription,"Lyon, FR"
TXN_000264,USER_001,2.39,2025-12-03 15:43:00,Starbucks,Other,"Madrid, ES"
TXN_000568,USER_028,17.55,2025-12-03 16:19:00,Hertz,Transport,"Brussels, BE"
TXN_001888,USER_043,175.72,2025-12-04 03:48:00,Apple Store,Shopping,"Berlin, DE"
TXN_000091,USER_009,40.85,2025-12-04 05:14:00,Steam,Transport,"Amsterdam, NL"
TXN_001192,USER_010,180.48,2025-12-04 06:09:00,Hotels.com,Fuel,"London, UK"
TXN_000571,USER_009,4103.434862132148,2025-12-04 07:40:00,Steam,Fuel,"Brussels, BE"
TXN_001545,USER_004,9.8,2025-12-04 07:57:00,Walmart,Entertainment,"Marseille, FR"
TXN_000315,USER_031,23.94,2025-12-04 08:11:00,Whole Foods,Subscription,"Rome, IT"
TXN_001821,USER_041,13.3,2025-12-04 08:27:00,Shell Gas,Fuel,"Madrid, ES"
TXN_001783,USER_025,3.66,2025-12-04 09:18:00,BestBuy,Travel,"Amsterdam, NL"
TXN_001045,USER_029,33.33,2025-12-04 10:49:00,Steam,Travel,"Marseille, FR"
TXN_000147,USER_008,7.0,2025-12-04 11:08:00,BestBuy,Fuel,"Lagos, NG"
TXN_000464,USER_018,231.67,2025-12-04 11:47:00,BestBuy,Shopping,"Madrid, ES"
TXN_001892,USER_039,8.34,2025-12-04 13:33:00,Starbucks,Fuel,"Amsterdam, NL"
TXN_000141,USER_034,52.08,2025-12-04 13:53:00,Uber,Healthcare,"Rome, IT"
TXN_001584,USER_045,10.02,2025-12-04 16:42:00,Amazon,Entertainment,"Rome, IT"
TXN_001709,USER_026,50.62,2025-12-04 19:09:00,Target,Other,"Paris, FR"
TXN_001845,USER_011,19.08,2025-12-05 00:03:00,PayPal,Transport,"Amsterdam, NL"
TXN_001228,USER_029,11.62,2025-12-05 01:01:00,Apple Store,Utilities,"Amsterdam, NL"
TXN_001742,USER_002,29.15,2025-12-05 02:00:00,Spotify,Transport,"New York, US"
TXN_001758,USER_015,13.07,2025-12-05 03:16:00,Uber,Healthcare,"New York, US"
TXN_001111,USER_012,27.29,2025-12-05 03:20:00,Airbnb,Fuel,"Paris, FR"
TXN_000029,USER_039,66.59,2025-12-05 04:57:00,Google Play,Transport,"Brussels, BE"
TXN_000795,USER_032,42.63,2025-12-05 05:26:00,Shell Gas,Utilities,"Brussels, BE"
TXN_001523,USER_030,4.55,2025-12-05 06:04:00,McDonalds,Shopping,"Madrid, ES"
TXN_001768,USER_035,11.81,2025-12-05 06:09:00,Shell Gas,Travel,"London, UK"
TXN_001733,USER_013,199.4,2025-12-05 06:28:00,Shell Gas,Food,"Berlin, DE"
TXN_000779,USER_035,46.48,2025-12-05 06:34:00,Google Play,Shopping,"Berlin, DE"
TXN_001614,USER_008,11.33,2025-12-05 07:16:00,PayPal,Shopping,"New York, US"
TXN_000374,USER_017,62.38,2025-12-05 07:28:00,Hertz,Utilities,"Marseille, FR"
TXN_001176,USER_041,41.71,2025-12-05 07:32:00,Spotify,Utilities,"Lyon, FR"
TXN_001817,USER_016,72.47,2025-12-05 07:53:00,Amazon,Healthcare,"Paris, FR"
TXN_001335,USER_018,72.73,2025-12-05 08:09:00,Starbucks,Shopping,"Amsterdam, NL"
TXN_000644,USER_032,32.33,2025-12-05 08:34:00,Hertz,Entertainment,"Marseille, FR"
TXN_000743,USER_013,47.61,2025-12-05 08:41:00,Walmart,Entertainment,"Paris, FR"
TXN_001874,USER_012,104.79,2025-12-05 08:51:00,McDonalds,Entertainment,"London, UK"
TXN_000988,USER_025,26.54,2025-12-05 08:57:00,Starbucks,Subscription,"Paris, FR"
TXN_001146,USER_038,39.16,2025-12-05 09:44:00,Airbnb,Food,"London, UK"
TXN_001121,USER_044,457.14,2025-12-05 11:43:00,Starbucks,Utilities,"Brussels, BE"
TXN_000211,USER_020,3.34,2025-12-05 13:12:00,Hotels.com,Food,"New York, US"
TXN_001520,USER_019,163.54,2025-12-05 14:53:00,PayPal,Travel,"Marseille, FR"
TXN_001057,USER_003,25.46,2025-12-05 15:54:00,Hotels.com,Entertainment,"Lyon, FR"
TXN_000531,USER_040,77.42,2025-12-05 17:17:00,BestBuy,Transport,"London, UK"
TXN_001627,USER_050,49.28,2025-12-05 19:44:00,Spotify,Food,"Paris, FR"
TXN_001602,USER_012,6.16,2025-12-05 20:58:00,CVS,Subscription,"Lyon, FR"
TXN_001527,USER_046,12.57,2025-12-06 01:00:00,Netflix,Utilities,"Rome, IT"
TXN_FRAUD_540_0,USER_014,284.1553543333418,2025-12-06 04:22:00,Delta Airlines,Utilities,"Brussels, BE"
TXN_001103,USER_014,4.63,2025-12-06 04:22:00,Delta Airlines,Utilities,"Brussels, BE"
TXN_FRAUD_540_1,USER_014,434.10093442592677,2025-12-06 04:27:00,Delta Airlines,Utilities,"Brussels, BE"
TXN_FRAUD_540_2,USER_014,320.6001549119341,2025-12-06 04:32:00,Delta Airlines,Utilities,"Brussels, BE"
TXN_FRAUD_541_0,USER_019,245.43045842813234,2025-12-06 06:15:00,Netflix,Travel,"Amsterdam, NL"
TXN_001325,USER_019,4.07,2025-12-06 06:15:00,Netflix,Travel,"Amsterdam, NL"
TXN_FRAUD_541_1,USER_019,477.1994988650814,2025-12-06 06:20:00,Netflix,Travel,"Amsterdam, NL"
TXN_FRAUD_541_2,USER_019,384.6342397274798,2025-12-06 06:25:00,Netflix,Travel,"Amsterdam, NL"
TXN_000014,USER_023,17.84,2025-12-06 06:30:00,Netflix,Food,"Amsterdam, NL"
TXN_000379,USER_042,37.28,2025-12-06 07:37:00,Whole Foods,Healthcare,"Amsterdam, NL"
TXN_000841,USER_013,12.04,2025-12-06 08:27:00,Spotify,Travel,"Marseille, FR"
TXN_001365,USER_010,39.83,2025-12-06 09:21:00,Amazon,Utilities,"Madrid, ES"
TXN_001869,USER_048,26.64,2025-12-06 09:47:00,Steam,Utilities,"Paris, FR"
TXN_001601,USER_040,339.35,2025-12-06 11:06:00,Target,Subscription,"Marseille, FR"
