transaction_id,user_id,amount,timestamp,merchant,category,location
TXN_000431,USER_003,19.21,2025-12-30 15:38:00,Hotels.com,Transport,"London, UK"
TXN_000252,USER_030,22.57,2025-12-31 06:14:00,BestBuy,Travel,"Madrid, ES"
TXN_000395,USER_049,106.29,2025-12-31 16:11:00,Walmart,Healthcare,"Paris, FR"
TXN_000050,USER_014,132.93,2025-12-31 17:45:00,Walmart,Transport,"Madrid, ES"
TXN_000155,USER_005,3.4,2025-12-31 18:19:00,Target,Other,"Paris, FR"
TXN_000090,USER_043,91.55,2025-12-31 22:08:00,Steam,Utilities,"Brussels, BE"
TXN_000368,USER_027,8.77,2026-01-01 03:40:00,Whole Foods,Food,"Marseille, FR"
TXN_000313,USER_003,63.57,2026-01-01 06:11:00,Uber,Subscription,"Amsterdam, NL"
TXN_000077,USER_012,72.16,2026-01-01 10:49:00,McDonalds,Travel,"Madrid, ES"
TXN_000231,USER_040,38.01,2026-01-01 11:05:00,Walmart,Travel,"New York, US"
TXN_000499,USER_036,81.77,2026-01-01 13:48:00,Amazon,Fuel,"London, UK"
TXN_000488,USER_021,47.78,2026-01-01 13:50:00,Whole Foods,Entertainment,"Marseille, FR"
TXN_000176,USER_023,15.87,2026-01-01 19:09:00,Apple Store,Food,"Marseille, FR"
TXN_000177,USER_022,328.58,2026-01-01 19:32:00,Hotels.com,Utilities,"Madrid, ES"
TXN_000329,USER_016,202.7,2026-01-02 07:28:00,CVS,Subscription,"Lyon, FR"
TXN_000110,USER_005,17.89,2026-01-02 12:14:00,Apple Store,Fuel,"Rome, IT"
TXN_000474,USER_045,102.04,2026-01-02 13:14:00,Starbucks,Utilities,"Madrid, ES"
TXN_000322,USER_002,37.14,2026-01-02 13:51:00,Steam,Fuel,"Berlin, DE"
TXN_000121,USER_049,2280.5015162813283,2026-01-02 15:04:00,Target,Subscription,"Paris, FR"
TXN_000453,USER_033,4.4,2026-01-02 16:17:00,Whole Foods,Shopping,"Brussels, BE"
TXN_000477,USER_027,63.57,2026-01-02 17:23:00,Delta Airlines,Transport,"Madrid, ES"
TXN_000242,USER_009,49.25,2026-01-02 19:21:00,BestBuy,Food,"Rome, IT"
TXN_000349,USER_039,119.72,2026-01-03 02:58:00,Airbnb,Travel,"Rome, IT"
TXN_000261,USER_015,17.17,2026-01-03 06:42:00,Hertz,Other,"Lagos, NG"
TXN_000456,USER_003,12.61,2026-01-03 07:10:00,Target,Fuel,"Paris, FR"
TXN_000250,USER_039,59.45,2026-01-04 07:54:00,BestBuy,Fuel,"New York, US"
TXN_000344,USER_024,8.43,2026-01-04 13:44:00,Steam,Subscription,"Madrid, ES"
TXN_FRAUD_307_0,USER_049,106.26323807677385,2026-01-05 00:27:00,Delta Airlines,Healthcare,"Brussels, BE"
TXN_000104,USER_049,106.98,2026-01-05 00:27:00,Delta Airlines,Healthcare,"Brussels, BE"
TXN_FRAUD_307_1,USER_049,182.86324616383345,2026-01-05 00:32:00,Delta Airlines,Healthcare,"Brussels, BE"
TXN_FRAUD_307_2,USER_049,157.67662451343077,2026-01-05 00:37:00,Delta Airlines,Healthcare,"Brussels, BE"
TXN_000197,USER_007,152.23,2026-01-05 02:54:00,Delta Airlines,Subscription,"Paris, FR"
TXN_000094,USER_030,10.53,2026-01-05 07:16:00,Shell Gas,Fuel,"Rome, IT"
TXN_000353,USER_044,152.04,2026-01-05 07:50:00,Starbucks,Food,"New York, US"
TXN_000270,USER_039,11.18,2026-01-05 09:14:00,Netflix,Entertainment,"Brussels, BE"
TXN_000071,USER_048,178.8,2026-01-05 09:23:00,PayPal,Fuel,"Paris, FR"
TXN_000422,USER_023,22.16,2026-01-05 11:29:00,Netflix,Subscription,"New York, US"
TXN_000298,USER_046,22.92,2026-01-05 13:16:00,Delta Airlines,Fuel,"Amsterdam, NL"
TXN_000232,USER_029,213.05,2026-01-05 17:03:00,Google Play,Food,"Berlin, DE"
TXN_000217,USER_020,47.21,2026-01-05 19:50:00,Whole Foods,Travel,"Marseille, FR"
TXN_000314,USER_019,114.65,2026-01-06 11:02:00,Hertz,Entertainment,"London, UK"
TXN_000292,USER_030,17.48,2026-01-06 13:50:00,Walmart,Travel,"London, UK"
TXN_000251,USER_028,389.99,2026-01-06 18:44:00,Uber,Healthcare,"Berlin, DE"
TXN_000497,USER_033,88.35,2026-01-06 22:11:00,Walmart,Other,"Amsterdam, NL"
TXN_000146,USER_045,313.06,2026-01-07 05:05:00,Spotify,Utilities,"New York, US"
TXN_000278,USER_002,221.06,2026-01-07 05:46:00,Target,Travel,"Amsterdam, NL"
TXN_000445,USER_010,93.81,2026-01-07 08:35:00,CVS,Travel,"Madrid, ES"
TXN_000340,USER_005,790.2,2026-01-07 12:50:00,Spotify,Entertainment,"Paris, FR"
TXN_000009,USER_003,19.81,2026-01-07 13:22:00,BestBuy,Healthcare,"Lyon, FR"
TXN_000120,USER_014,33.41,2026-01-07 14:08:00,Apple Store,Healthcare,"London, UK"
TXN_000137,USER_016,13.12,2026-01-08 00:24:00,CVS,Healthcare,"Berlin, DE"
TXN_000462,USER_020,14.93,2026-01-08 06:31:00,Hertz,Healthcare,"Brussels, BE"
TXN_000366,USER_024,39.89,2026-01-08 06:39:00,Hertz,Transport,"Amsterdam, NL"
TXN_000047,USER_018,25.67,2026-01-08 07:03:00,Target,Subscription,"Brussels, BE"
TXN_FRAUD_330_0,USER_018,121.47857277895744,2026-01-08 07:03:00,Target,Subscription,"Brussels, BE"
TXN_FRAUD_330_1,USER_018,274.83530113739965,2026-01-08 07:08:00,Target,Subscription,"Brussels, BE"
TXN_FRAUD_330_2,USER_018,435.46986304526996,2026-01-08 07:13:00,Target,Subscription,"Brussels, BE"
TXN_000221,USER_008,29.07,2026-01-08 08:52:00,Starbucks,Entertainment,"Madrid, ES"
TXN_000044,USER_027,115.7,2026-01-08 11:43:00,Walmart,Food,"Paris, FR"
TXN_000383,USER_031,3502.3785549131753,2026-01-08 15:01:00,Apple Store,Other,"Marseille, FR"
TXN_000386,USER_016,10.75,2026-01-08 17:55:00,Netflix,Subscription,"New York, US"
TXN_000042,USER_037,30.78,2026-01-09 05:03:00,Hotels.com,Healthcare,"New York, US"
TXN_000195,USER_048,23.04,2026-01-09 05:33:00,Steam,Healthcare,"Marseille, FR"
TXN_000487,USER_007,44.17,2026-01-09 07:36:00,Apple Store,Entertainment,"Berlin, DE"
TXN_000457,USER_005,3.25,2026-01-09 07:50:00,Spotify,Healthcare,"Marseille, FR"
TXN_000428,USER_042,25.24,2026-01-09 12:18:00,Shell Gas,Utilities,"Berlin, DE"
TXN_000079,USER_003,69.73,2026-01-09 15:02:00,Shell Gas,Subscription,"Berlin, DE"
TXN_000342,USER_035,67.24,2026-01-09 18:04:00,Walmart,Entertainment,"Lagos, NG"
TXN_000417,USER_040,68.65,2026-01-10 01:00:00,Uber,Utilities,"Brussels, BE"
TXN_000187,USER_027,19.69,2026-01-10 04:18:00,Uber,Subscription,"Brussels, BE"
TXN_000419,USER_021,4.36,2026-01-10 11:10:00,Hertz,Utilities,"London, UK"
TXN_000415,USER_043,37.13,2026-01-10 14:21:00,Steam,Travel,"Marseille, FR"
TXN_000135,USER_050,19.43,2026-01-10 16:17:00,PayPal,Other,"London, UK"
TXN_000183,USER_045,22.85,2026-01-11 09:55:00,Amazon,Other,"New York, US"
TXN_000041,USER_043,20.52,2026-01-11 11:01:00,Hertz,Transport,"Amsterdam, NL"
TXN_000492,USER_049,208.1,2026-01-11 16:34:00,Hotels.com,Subscription,"Marseille, FR"
TXN_000033,USER_047,5.42,2026-01-11 17:40:00,Target,Fuel,"Marseille, FR"
TXN_000191,USER_043,14.92,2026-01-11 20:43:00,Starbucks,Subscription,"Brussels, BE"
TXN_000019,USER_042,2897.8306687425875,2026-01-12 01:13:00,Airbnb,Transport,"London, UK"
TXN_000365,USER_016,28.85,2026-01-12 05:49:00,Google Play,Fuel,"Amsterdam, NL"
TXN_000138,USER_002,243.12,2026-01-12 06:42:00,Apple Store,Transport,"Rome, IT"
TXN_000390,USER_030,12.43,2026-01-12 09:44:00,Spotify,Subscription,"Paris, FR"
TXN_000170,USER_035,19.54,2026-01-12 16:16:00,Target,Other,"Paris, FR"
TXN_000330,USER_008,53.65,2026-01-12 17:26:00,Hertz,Shopping,"Brussels, BE"
TXN_000434,USER_009,38.89,2026-01-13 01:17:00,Netflix,Entertainment,"Lyon, FR"
TXN_000296,USER_031,9.95,2026-01-13 09:57:00,Walmart,Subscription,"Lyon, FR"
TXN_000413,USER_027,65.94,2026-01-13 15:37:00,CVS,Subscription,"Paris, FR"
TXN_000085,USER_039,5.88,2026-01-14 03:55:00,Steam,Other,"New York, US"
TXN_000405,USER_033,231.51,2026-01-14 05:22:00,Hotels.com,Other,"London, UK"
TXN_000082,USER_042,64.54,2026-01-14 14:13:00,Hertz,Travel,"Paris, FR"
TXN_000364,USER_024,39.61,2026-01-14 16:02:00,BestBuy,Entertainment,"Marseille, FR"
TXN_000452,USER_006,48.26,2026-01-14 20:16:00,Walmart,Subscription,"Marseille, FR"
TXN_000134,USER_012,56.29,2026-01-15 08:29:00,Netflix,Other,"Brussels, BE"
TXN_000402,USER_031,64.21,2026-01-15 12:17:00,Starbucks,Other,"Brussels, BE"
TXN_000319,USER_007,4.97,2026-01-15 16:42:00,BestBuy,Utilities,"Lyon, FR"
TXN_000065,USER_042,58.75,2026-01-16 02:48:00,Hertz,Utilities,"Lyon, FR"
TXN_000272,USER_032,15.1,2026-01-16 08:30:00,Spotify,Shopping,"New York, US"
TXN_000149,USER_049,210.96,2026-01-16 09:26:00,Spotify,Food,"New York, US"
TXN_000205,USER_016,19.72,2026-01-16 14:14:00,Whole Foods,Transport,"Marseille, FR"
TXN_000334,USER_005,106.51,2026-01-16 14:22:00,Delta Airlines,Fuel,"Brussels, BE"
TXN_000030,USER_050,96.09,2026-01-16 15:46:00,Amazon,Other,"Berlin, DE"
TXN_000055,USER_033,1.37,2026-01-16 15:58:00,Walmart,Fuel,"Lyon, FR"
TXN_000448,USER_029,35.04,2026-01-16 16:33:00,Google Play,Food,"Amsterdam, NL"
TXN_000131,USER_023,582.22,2026-01-17 03:15:00,Google Play,Food,"Brussels, BE"
TXN_000475,USER_012,3961.207158677459,2026-01-17 04:18:00,Uber,Entertainment,"London, UK"
TXN_000416,USER_030,41.05,2026-01-17 07:09:00,Hertz,Travel,"London, UK"
TXN_000151,USER_046,35.52,2026-01-17 08:56:00,Netflix,Shopping,"Paris, FR"
TXN_000450,USER_037,14.58,2026-01-17 08:57:00,McDonalds,Travel,"Brussels, BE"
TXN_000276,USER_025,32.98,2026-01-17 12:33:00,Uber,Fuel,"Brussels, BE"
TXN_000423,USER_013,5.11,2026-01-17 15:05:00,Hertz,Utilities,"Marseille, FR"
TXN_000046,USER_013,5.51,2026-01-17 16:16:00,Starbucks,Healthcare,"Marseille, FR"
TXN_000200,USER_044,12.03,2026-01-17 17:12:00,Apple Store,Subscription,"Brussels, BE"
TXN_000209,USER_044,27.41,2026-01-18 06:58:00,Target,Subscription,"Berlin, DE"
TXN_000122,USER_048,40.91,2026-01-18 07:51:00,Google Play,Entertainment,"Lyon, FR"
TXN_000494,USER_012,12.18,2026-01-18 15:29:00,Walmart,Fuel,"Paris, FR"
TXN_000114,USER_048,35.22,2026-01-18 15:39:00,CVS,Entertainment,"Rome, IT"
TXN_000180,USER_043,7.88,2026-01-18 16:17:00,PayPal,Shopping,"Lagos, NG"
TXN_000310,USER_050,220.56,2026-01-18 17:41:00,Delta Airlines,Shopping,"Berlin, DE"
TXN_000219,USER_009,46.1,2026-01-18 19:44:00,Google Play,Fuel,"Brussels, BE"
TXN_000025,USER_017,9.87,2026-01-19 04:43:00,Amazon,Food,"Brussels, BE"
TXN_000237,USER_049,4.15,2026-01-19 05:01:00,Whole Foods,Entertainment,"New York, US"
TXN_000178,USER_049,118.9,2026-01-19 09:50:00,Airbnb,Food,"Berlin, DE"
TXN_000446,USER_045,46.51,2026-01-19 13:46:00,Hotels.com,Fuel,"New York, US"
TXN_000162,USER_012,21.62,2026-01-19 14:52:00,McDonalds,Shopping,"Madrid, ES"
TXN_000256,USER_038,26.32,2026-01-20 09:23:00,Apple Store,Food,"Madrid, ES"
TXN_000396,USER_037,31.91,2026-01-20 16:00:00,Google Play,Fuel,"London, UK"
TXN_000260,USER_023,15.73,2026-01-20 16:11:00,BestBuy,Utilities,"Amsterdam, NL"
TXN_000052,USER_045,40.88,2026-01-20 18:30:00,Hotels.com,Transport,"New York, US"
TXN_000057,USER_008,57.03,2026-01-21 05:03:00,Whole Foods,Other,"Paris, FR"
TXN_000168,USER_048,7.65,2026-01-21 16:46:00,Spotify,Subscription,"Lyon, FR"
TXN_000288,USER_049,75.31,2026-01-21 20:36:00,Whole Foods,Subscription,"Amsterdam, NL"
TXN_000441,USER_038,9.48,2026-01-22 03:48:00,Netflix,Travel,"New York, US"
TXN_000279,USER_028,176.78,2026-01-22 07:13:00,PayPal,Utilities,"Lyon, FR"
TXN_000411,USER_003,5.32,2026-01-22 07:32:00,BestBuy,Entertainment,"Paris, FR"
TXN_000128,USER_020,22.16,2026-01-22 11:31:00,Steam,Healthcare,"New York, US"
TXN_000153,USER_001,25.97,2026-01-22 14:06:00,Hotels.com,Subscription,"Rome, IT"
TXN_000212,USER_025,51.16,2026-01-22 16:10:00,Whole Foods,Utilities,"London, UK"
TXN_000295,USER_029,16.82,2026-01-22 16:29:00,Shell Gas,Travel,"Amsterdam, NL"
TXN_000420,USER_008,108.26,2026-01-22 16:31:00,Hertz,Healthcare,"Madrid, ES"
TXN_000469,USER_047,21.16,2026-01-22 17:08:00,Whole Foods,Other,"Berlin, DE"
TXN_000303,USER_006,16.08,2026-01-23 03:30:00,Starbucks,Travel,"London, UK"
TXN_000073,USER_024,18.32,2026-01-23 04:23:00,Starbucks,Healthcare,"Marseille, FR"
TXN_000021,USER_048,928.88,2026-01-23 08:15:00,Whole Foods,Healthcare,"Berlin, DE"
TXN_000207,USER_032,28.99,2026-01-23 12:57:00,Uber,Subscription,"London, UK"
TXN_000175,USER_012,23.92,2026-01-23 18:15:00,Hotels.com,Food,"Rome, IT"
TXN_000282,USER_028,38.58,2026-01-24 07:13:00,Delta Airlines,Food,"Madrid, ES"
TXN_000038,USER_002,30.24,2026-01-24 15:23:00,Uber,Other,"New York, US"
TXN_000481,USER_013,12.07,2026-01-24 15:34:00,Hertz,Entertainment,"Rome, IT"
TXN_000129,USER_005,64.04,2026-01-24 16:32:00,Uber,Food,"London, UK"
TXN_000130,USER_044,7.21,2026-01-25 04:39:00,BestBuy,Other,"Paris, FR"
TXN_000273,USER_026,43.03,2026-01-25 04:51:00,Amazon,Entertainment,"London, UK"
TXN_000249,USER_025,8.83,2026-01-25 05:21:00,Spotify,Subscription,"Brussels, BE"
TXN_000084,USER_007,697.15,2026-01-25 07:15:00,Google Play,Travel,"Madrid, ES"
TXN_000355,USER_003,8.58,2026-01-26 06:57:00,Airbnb,Travel,"Berlin, DE"
TXN_000035,USER_034,136.41,2026-01-26 08:15:00,Shell Gas,Fuel,"New York, US"
TXN_000004,USER_033,111.34,2026-01-26 14:49:00,Hertz,Entertainment,"Brussels, BE"
TXN_000404,USER_026,62.32,2026-01-26 23:35:00,Spotify,Other,"Berlin, DE"
TXN_000332,USER_001,19.42,2026-01-27 06:10:00,Uber,Other,"Madrid, ES"
TXN_000326,USER_029,147.94,2026-01-27 11:48:00,Target,Shopping,"London, UK"
TXN_000444,USER_024,3.27,2026-01-27 16:02:00,Uber,Transport,"Rome, IT"
TXN_000424,USER_007,20.48,2026-01-27 16:35:00,Whole Foods,Entertainment,"New York, US"
TXN_000437,USER_012,128.37,2026-01-27 19:42:00,Steam,Healthcare,"Brussels, BE"
TXN_000076,USER_027,94.47,2026-01-27 23:35:00,Starbucks,Entertainment,"Marseille, FR"
TXN_000124,USER_002,11.86,2026-01-28 00:57:00,Uber,Transport,"Rome, IT"
TXN_000311,USER_050,16.23,2026-01-28 04:56:00,CVS,Healthcare,"Marseille, FR"
TXN_000248,USER_018,30.25,2026-01-28 05:28:00,Whole Foods,Fuel,"Berlin, DE"
TXN_000201,USER_003,36.0,2026-01-28 06:52:00,Uber,Utilities,"New York, US"
TXN_000160,USER_037,42.48,2026-01-28 07:51:00,CVS,Food,"New York, US"
TXN_000410,USER_041,42.03,2026-01-28 13:37:00,Steam,Transport,"New York, US"
TXN_000377,USER_043,29.75,2026-01-28 15:34:00,CVS,Travel,"Amsterdam, NL"
TXN_000117,USER_009,47.72,2026-01-28 16:22:00,Amazon,Healthcare,"Amsterdam, NL"
TXN_000225,USER_002,22.75,2026-01-28 17:44:00,Hertz,Travel,"Amsterdam, NL"
TXN_000099,USER_027,95.05,2026-01-29 07:24:00,Shell Gas,Healthcare,"Rome, IT"
TXN_000235,USER_042,197.72,2026-01-30 05:26:00,Amazon,Shopping,"Berlin, DE"
TXN_000289,USER_042,52.89,2026-01-30 05:27:00,Apple Store,Travel,"Marseille, FR"
TXN_000284,USER_033,15.62,2026-01-30 05:55:00,Delta Airlines,Fuel,"New York, US"
TXN_000068,USER_044,32.82,2026-01-30 07:42:00,Netflix,Fuel,"Rome, IT"
TXN_000013,USER_030,38.35,2026-01-30 13:41:00,Google Play,Transport,"Berlin, DE"
TXN_000096,USER_043,151.72,2026-01-30 17:27:00,Apple Store,Food,"New York, US"
TXN_000224,USER_025,48.18,2026-01-30 19:11:00,BestBuy,Entertainment,"Rome, IT"
TXN_000226,USER_015,4.86,2026-01-31 04:52:00,Airbnb,Utilities,"Madrid, ES"
TXN_000245,USER_030,32.87,2026-01-31 09:49:00,Walmart,Subscription,"Madrid, ES"
TXN_000354,USER_050,12.4,2026-01-31 10:11:00,Google Play,Healthcare,"Amsterdam, NL"
TXN_000262,USER_044,7.59,2026-01-31 11:23:00,Amazon,Other,"London, UK"
TXN_000233,USER_035,113.51,2026-01-31 12:10:00,Walmart,Healthcare,"London, UK"
TXN_000369,USER_021,175.26,2026-01-31 15:52:00,Airbnb,Subscription,"Brussels, BE"
TXN_000429,USER_019,88.24,2026-01-31 16:51:00,Target,Other,"New York, US"
TXN_000293,USER_005,384.52,2026-01-31 18:43:00,Target,Other,"Amsterdam, NL"
TXN_000287,USER_049,1.64,2026-02-01 03:52:00,McDonalds,Subscription,"Rome, IT"
TXN_000123,USER_050,40.37,2026-02-01 08:50:00,Amazon,Entertainment,"New York, US"
TXN_000408,USER_017,87.17,2026-02-01 09:38:00,Whole Foods,Other,"New York, US"
TXN_000393,USER_039,4.04,2026-02-01 12:31:00,Hotels.com,Utilities,"Brussels, BE"
TXN_000034,USER_009,123.91,2026-02-02 03:18:00,Hertz,Transport,"London, UK"
TXN_000302,USER_017,20.31,2026-02-02 05:46:00,CVS,Transport,"Berlin, DE"
TXN_000213,USER_002,80.67,2026-02-02 15:13:00,Netflix,Shopping,"Amsterdam, NL"
TXN_000144,USER_020,7.13,2026-02-02 16:25:00,Google Play,Subscription,"Brussels, BE"
TXN_000118,USER_037,45.09,2026-02-02 17:49:00,Target,Healthcare,"Marseille, FR"
TXN_000498,USER_031,5.54,2026-02-02 20:19:00,Amazon,Shopping,"Lagos, NG"
TXN_000088,USER_005,142.66,2026-02-03 04:46:00,Apple Store,Other,"Berlin, DE"
TXN_000495,USER_005,54.7,2026-02-03 05:51:00,Amazon,Healthcare,"Marseille, FR"
TXN_000253,USER_021,12.45,2026-02-03 06:04:00,Google Play,Transport,"Rome, IT"
TXN_000103,USER_030,10.43,2026-02-03 06:21:00,Hertz,Other,"Berlin, DE"
TXN_000333,USER_012,105.28,2026-02-03 07:30:00,Target,Fuel,"Berlin, DE"
TXN_000351,USER_005,92.08,2026-02-03 08:28:00,Steam,Travel,"Brussels, BE"
TXN_000116,USER_022,173.89,2026-02-03 08:31:00,Steam,Transport,"Rome, IT"
TXN_000306,USER_009,614.38,2026-02-03 09:32:00,Delta Airlines,Food,"Madrid, ES"
TXN_000257,USER_023,29.3,2026-02-03 11:36:00,PayPal,Shopping,"London, UK"
TXN_FRAUD_480_0,USER_023,326.342651180414,2026-02-03 11:36:00,PayPal,Shopping,"London, UK"
TXN_FRAUD_480_1,USER_023,443.18412534546775,2026-02-03 11:41:00,PayPal,Shopping,"London, UK"
TXN_FRAUD_480_2,USER_023,138.14473418829203,2026-02-03 11:46:00,PayPal,Shopping,"London, UK"
TXN_000442,USER_004,153.47,2026-02-03 14:55:00,Airbnb,Utilities,"Marseille, FR"
TXN_000425,USER_004,8.98,2026-02-03 16:45:00,Delta Airlines,Entertainment,"New York, US"
TXN_000480,USER_025,2214.0076501978365,2026-02-04 02:26:00,CVS,Shopping,"Moscow, RU"
TXN_000173,USER_049,24.85,2026-02-04 08:40:00,Netflix,Other,"Paris, FR"
TXN_000454,USER_030,4.01,2026-02-04 15:39:00,Spotify,Shopping,"Madrid, ES"
TXN_000172,USER_015,101.2,2026-02-04 17:41:00,Whole Foods,Other,"Paris, FR"
TXN_000352,USER_048,2.04,2026-02-04 17:58:00,Amazon,Transport,"Amsterdam, NL"
TXN_000443,USER_026,54.33,2026-02-05 03:20:00,Spotify,Food,"London, UK"
TXN_000398,USER_040,74.2,2026-02-05 07:27:00,BestBuy,Transport,"Lyon, FR"
TXN_000246,USER_028,53.72,2026-02-05 07:54:00,Hotels.com,Subscription,"Lyon, FR"
TXN_000339,USER_050,41.13,2026-02-05 10:17:00,Hotels.com,Transport,"Marseille, FR"
TXN_000087,USER_035,69.49,2026-02-05 15:34:00,Shell Gas,Travel,"Madrid, ES"
TXN_000203,USER_011,58.46,2026-02-06 04:07:00,Amazon,Shopping,"Berlin, DE"
TXN_000382,USER_005,25.15,2026-02-06 06:51:00,McDonalds,Subscription,"Madrid, ES"
TXN_000169,USER_030,213.46,2026-02-06 08:07:00,Steam,Utilities,"Brussels, BE"
TXN_000163,USER_029,51.13,2026-02-06 14:26:00,Hotels.com,Utilities,"Paris, FR"
TXN_000304,USER_042,82.46,2026-02-07 15:30:00,Steam,Transport,"Amsterdam, NL"
TXN_000140,USER_039,4.78,2026-02-07 15:44:00,Netflix,Fuel,"Paris, FR"
TXN_000011,USER_013,15.56,2026-02-08 09:52:00,Walmart,Entertainment,"London, UK"
